id,keyword,location,text,target,urgency,processed_text,keyword_feature,location_feature
123,airplane%20accident,"Virginia, USA",So Iranian radars cannot tell the difference between an incoming missile and an out going Ukrainian airplane? What… https://t.co/hoeEJEUIHE,1,low,so iranian radars cannot tell the difference between an incoming missile and an out going ukrainian airplane  what  https   t co hoeejeuihe,MED_airplane_accident,normal_location
124,airplane%20accident,West coast True north  i stan juggalos,"Had a look at your timeline, i see you hate my coun… https://t.co/30cMQ9gsPj",0,low,had a look at your timeline  i see you hate my coun  https   t co   cmq gspj,MED_airplane_accident,normal_location
125,airplane%20accident,,"MILITARY MISTAKES, 1988 US-MILITARY SHOT DOWN AN IRANIAN PASSENGER AIRPLANE! 2020 IRANIAN MILITARY SHOT DOWN AN UKR… https://t.co/177gbnqiHt",1,low,military mistakes       us military shot down an iranian passenger airplane       iranian military shot down an ukr  https   t co    gbnqiht,MED_airplane_accident,no_location
126,airplane%20accident,,Secret anti-spying services in the Middle East should be on high alert. The demolition of the commercial airplane U…,1,low,secret anti spying services in the middle east should be on high alert  the demolition of the commercial airplane u,MED_airplane_accident,no_location
127,airplane%20accident,هرجا که دلت باشد,"My friend i live here , believe me... Its our basic rights that know what happened… https://t.co/49nbXHuTfP",0,low,my friend i live here   believe me    its our basic rights that know what happened  https   t co   nbxhutfp,MED_airplane_accident,normal_location
128,airplane%20accident,,Secret anti-spying services in the Middle East should be on high alert. The demolition of the commercial airpl… https://t.co/9pZViFDPkv,1,low,secret anti spying services in the middle east should be on high alert  the demolition of the commercial airpl  https   t co  pzvifdpkv,MED_airplane_accident,no_location
129,airplane%20accident,,How is it that Iran fired between 12 and 20 surface to surface missiles...…..then FIRED A SURFACE TO AIR MISSILE AT… https://t.co/mpkttFCAFB,0,low,how is it that iran fired between    and    surface to surface missiles      then fired a surface to air missile at  https   t co mpkttfcafb,MED_airplane_accident,no_location
130,airplane%20accident,,"Basically, you killed the general, put the whole country into a confusing status, they shoot a civ… https://t.co/P1lKrqhP1Y",0,low,basically  you killed the general  put the whole country into a confusing status  they shoot a civ  https   t co p lkrqhp y,MED_airplane_accident,no_location
131,airplane%20accident,GOV of Georgia♥️ Janny Cares,"No, I was referring to the shooting down of the airplane. I really do…",0,low,no  i was referring to the shooting down of the airplane  i really do,MED_airplane_accident,normal_location
132,airplane%20accident,"Saskatchewan, Canada","No, I was referring to the shooting down of the airplane. I… https://t.co/xKVqRdtjhR",0,low,no  i was referring to the shooting down of the airplane  i  https   t co xkvqrdtjhr,MED_airplane_accident,normal_location
133,airplane%20accident,Canada,And anyone who believes that incident was an accident is an idiot. An airplane at approx 3000 fee…,0,low,and anyone who believes that incident was an accident is an idiot  an airplane at approx      fee,MED_airplane_accident,normal_location
134,airplane%20accident,,And anyone who believes that incident was an accident is an idiot. An airplane at approx 3000… https://t.co/axT3omjmE1,0,low,and anyone who believes that incident was an accident is an idiot  an airplane at approx       https   t co axt omjme,MED_airplane_accident,no_location
135,airplane%20accident,"Port Charlotte, FL","Iran did not blow up an airplane by accident, they intended for it to be shot down! The accident is that it was a civilian aircraft!",1,low,iran did not blow up an airplane by accident  they intended for it to be shot down  the accident is that it was a civilian aircraft,MED_airplane_accident,normal_location
136,airplane%20accident,artemis,But... The airplane accident...,1,low,but    the airplane accident,MED_airplane_accident,normal_location
137,airplane%20accident,,"Mr M u hold p.Trump accountable for the airplane accident.we r very sad too,but pls don’t tweet abo… https://t.co/cqsMfVTLMW",0,low,mr m u hold p trump accountable for the airplane accident we r very sad too but pls don t tweet abo  https   t co cqsmfvtlmw,MED_airplane_accident,no_location
138,airplane%20accident,Nigeria,"Just dial 112 toll-free from your phone in the event that you wish to report fire, flood, theft, armed robbery, kidnap,…",0,low,just dial     toll free from your phone in the event that you wish to report fire  flood  theft  armed robbery  kidnap,MED_airplane_accident,normal_location
139,airplane%20accident,"Ilawe-Ekiti, Nigeria","Just dial 112 toll-free from your phone in the event that you wish to report fire, flood, theft, armed robbery, k… https://t.co/1e2jgI6C8Q",0,low,just dial     toll free from your phone in the event that you wish to report fire  flood  theft  armed robbery  k  https   t co  e jgi c q,MED_airplane_accident,normal_location
140,airplane%20accident,Florida,So Iran can shoot down a commercial airplane and claim it was an accident. Does ANYONE really believe that?!!! 😡😡😡😡,1,low,so iran can shoot down a commercial airplane and claim it was an accident  does anyone really believe that,MED_airplane_accident,high_risk_location
141,airplane%20accident,Calgary AB,You may be unaware that CND is currently in mourning. 57 Canadians were downed in an airplane by accident in Iran. Flag…,1,low,you may be unaware that cnd is currently in mourning     canadians were downed in an airplane by accident in iran  flag,MED_airplane_accident,normal_location
142,airplane%20accident,"Saskatchewan, Canada","Sorry for your loss, Iran should never have shot the airplane out of the sky. ‘accident’ they say",0,low,sorry for your loss  iran should never have shot the airplane out of the sky   accident  they say,MED_airplane_accident,normal_location
143,airplane%20accident,"Toronto, Ontario","It wasn't, Iranians knew when takeoff was happening &amp; they knew the airplane manufacturer was American.… https://t.co/9JNbfB0zWH",0,low,it wasn t  iranians knew when takeoff was happening  amp  they knew the airplane manufacturer was american   https   t co  jnbfb zwh,MED_airplane_accident,normal_location
144,airplane%20accident,NYC,Mass anti-government protests erupt in Iran after leaders admit to shooting down airliner. Still cannot believe w… https://t.co/dweXwdLBGn,0,low,mass anti government protests erupt in iran after leaders admit to shooting down airliner  still cannot believe w  https   t co dwexwdlbgn,MED_airplane_accident,normal_location
145,airplane%20accident,New England,I read the whole thread. He’s blaming Trump for Iran shooting down an ai… https://t.co/evL7sdNw0Z,0,low,i read the whole thread  he s blaming trump for iran shooting down an ai  https   t co evl sdnw z,MED_airplane_accident,normal_location
146,airplane%20accident,Ontario,airplane accident answers. The US designated the Iranian government as terrorists and ha… https://t.co/7a2OgPYNiQ,0,low,airplane accident answers  the us designated the iranian government as terrorists and ha  https   t co  a ogpyniq,MED_airplane_accident,normal_location
147,airplane%20accident,State of Louisiana-great food,"Hey, got some swamp land for sale. You are either naive or just plain stupid! Which is it? Iran downing t… https://t.co/fu3cjJf1q8",0,low,hey  got some swamp land for sale  you are either naive or just plain stupid  which is it  iran downing t  https   t co fu cjjf q,MED_airplane_accident,normal_location
148,airplane%20accident,"Sachse, Texas","Perhaps prodded by others, Zelensky decides Ukraine has nothing to lose by piling onto Iran. Never seen so many op… https://t.co/bvZj33dZEp",0,low,perhaps prodded by others  zelensky decides ukraine has nothing to lose by piling onto iran  never seen so many op  https   t co bvzj  dzep,MED_airplane_accident,high_risk_location
149,airplane%20accident,,"As a Canadian, I am very concerned. The airplane that was shot down by accident had 67 Canadians - many of Iranian…",0,low,as a canadian  i am very concerned  the airplane that was shot down by accident had    canadians   many of iranian,MED_airplane_accident,no_location
150,airplane%20accident,Waldo,Shooting an airplane down *by accident* is bullshit. Just like *accidental shootings* of firearms. Especially since… https://t.co/xKEYVGXFiQ,0,low,shooting an airplane down  by accident  is bullshit  just like  accidental shootings  of firearms  especially since  https   t co xkeyvgxfiq,MED_airplane_accident,normal_location
151,airplane%20accident,United States,"Odd, how the Iranians ACCIDENTALLY blew up the airplane after take off. Was someone just playing with… https://t.co/Y2Yx1gZ6hQ",0,low,odd  how the iranians accidentally blew up the airplane after take off  was someone just playing with  https   t co y yx gz hq,MED_airplane_accident,normal_location
152,airplane%20accident,,"As a Canadian, I am very concerned. The airplane that was shot down by accident had 67 Canadians - many… https://t.co/v8MsKmrLyB",0,low,as a canadian  i am very concerned  the airplane that was shot down by accident had    canadians   many  https   t co v mskmrlyb,MED_airplane_accident,no_location
153,airplane%20accident,United Kingdom,"And. No excuse for shooting down a commercial airplane with innocent civilians on. Oh! Sorry Jeremy, as you say, it was an…",0,low,and  no excuse for shooting down a commercial airplane with innocent civilians on  oh  sorry jeremy  as you say  it was an,MED_airplane_accident,normal_location
154,airplane%20accident,"Milwaukee, WI",You beat me to this response. You have to TRACK an airplane with a surface to air missile.…,0,low,you beat me to this response  you have to track an airplane with a surface to air missile,MED_airplane_accident,normal_location
155,airplane%20accident,"French River, Ontario, Canada","It is unimaginable to have 174 people gone in one ""accident."" How could anyone point a surface to air missile at a… https://t.co/7Abwo7HXuz",0,low,it is unimaginable to have     people gone in one  accident   how could anyone point a surface to air missile at a  https   t co  abwo hxuz,MED_airplane_accident,normal_location
156,airplane%20accident,"Siesta Key, FL","So it was just an accident that Iran rocketed an airplane, killing 180 people. And libs defending it like that’s ok b…",0,low,so it was just an accident that iran rocketed an airplane  killing     people  and libs defending it like that s ok b,MED_airplane_accident,normal_location
157,airplane%20accident,"Manchester, England","And. No excuse for shooting down a commercial airplane with innocent civilians on. Oh! Sorry Jeremy, as you say, it… https://t.co/gUkc4ToutN",0,low,and  no excuse for shooting down a commercial airplane with innocent civilians on  oh  sorry jeremy  as you say  it  https   t co gukc toutn,MED_airplane_accident,normal_location
